ID,Leeftijd,Perioden,KinderenMetKansOpArmoede_2,KinderenMetKansOpArmoedeRelatief_3,Key,Title,Description
18028,52020,2021JJ00,,,GM0024,Loppersum,"Opgeheven per 01-01-2021
Begindatum voor 1830"
18039,52020,2021JJ00,0.1,6.1,GM0168,Losser,Begindatum voor 1830
18050,52020,2021JJ00,,,GM1671,Maasdonk,"Opgeheven per 01-01-2015
Ontstaan per 01-01-1993"
18061,52020,2021JJ00,0.1,4.6,GM0263,Maasdriel,"Gemeentelijke herindeling per 01-01-1999
Naamswijziging per 01-08-1944"
18072,52020,2021JJ00,0.1,5.1,GM1641,Maasgouw,Ontstaan per 01-01-2007
18083,52020,2021JJ00,,,GM1991,Maashorst,Ontstaan per 01-01-2022
18094,52020,2021JJ00,0.2,11.4,GM0556,Maassluis,Begindatum voor 1830
18105,52020,2021JJ00,0.7,13.8,GM0935,Maastricht,Begindatum voor 1830
18116,52020,2021JJ00,,,GM1663,De Marne,"Opgeheven per 01-01-2019
Naamswijziging per 01-01-1992"
18127,52020,2021JJ00,,,GM0025,Marum,"Opgeheven per 01-01-2019
Begindatum voor 1830"
18138,52020,2021JJ00,0.2,5.6,GM0420,Medemblik,"Gemeentelijke herindeling per 01-01-2011
Gemeentelijke herindeling per 01-01-2007
Begindatum voor 1830"
18149,52020,2021JJ00,0.1,4.4,GM0938,Meerssen,Begindatum 02-01-1839
18160,52020,2021JJ00,0.3,5.0,GM1948,Meierijstad,Ontstaan per 01-01-2017
18171,52020,2021JJ00,,,GM1908,Menameradiel,"Opgeheven per 01-01-2018
Naamswijziging per 01-01-2011"
18182,52020,2021JJ00,,,GM1987,Menterwolde,"Opgeheven per 01-01-2018
Naamswijziging per 01-02-1991"
18193,52020,2021JJ00,0.2,6.6,GM0119,Meppel,"Gemeentelijke herindeling per 01-01-1998
Begindatum voor 1830"
18204,52020,2021JJ00,0.3,7.9,GM0687,Middelburg (Z.),"Gemeentelijke herindeling per 01-01-1997
Begindatum voor 1830"
18215,52020,2021JJ00,,,GM0559,Middelharnis,"Opgeheven per 01-01-2013
Begindatum voor 1830"
18226,52020,2021JJ00,0.1,4.8,GM1842,Midden-Delfland,Ontstaan per 01-01-2004
18237,52020,2021JJ00,0.1,4.5,GM1731,Midden-Drenthe,Naamswijziging per 01-01-2000
18248,52020,2021JJ00,0.4,10.0,GM1952,Midden-Groningen,Ontstaan per 01-01-2018
18259,52020,2021JJ00,0.0,4.9,GM0815,Mill en Sint Hubert,"Opgeheven per 01-01-2022
Begindatum voor 1830"
18270,52020,2021JJ00,,,GM0265,Millingen aan de Rijn,"Opgeheven per 01-01-2015
Naamswijziging per 01-01-1954"
18281,52020,2021JJ00,0.1,5.5,GM1709,Moerdijk,Naamswijziging per 04-04-1998
18292,52020,2021JJ00,0.1,3.4,GM1978,Molenlanden,Ontstaan per 01-01-2019
18303,52020,2021JJ00,,,GM1927,Molenwaard,"Opgeheven per 01-01-2019
Ontstaan per 01-01-2013"
18314,52020,2021JJ00,0.1,5.8,GM1955,Montferland,Ontstaan per 01-01-2005
18325,52020,2021JJ00,0.0,3.9,GM0335,Montfoort,Begindatum voor 1830
18336,52020,2021JJ00,0.0,1.8,GM0944,Mook en Middelaar,Begindatum 02-01-1839
18347,52020,2021JJ00,,,GM0424,Muiden,"Opgeheven per 01-01-2016
Begindatum voor 1830"
18358,52020,2021JJ00,,,GM0425,Naarden,"Opgeheven per 01-01-2016
Begindatum voor 1830"
18369,52020,2021JJ00,0.1,3.9,GM1740,Neder-Betuwe,Naamswijziging per 01-04-2003
18380,52020,2021JJ00,,,GM0643,Nederlek,"Opgeheven per 01-01-2015
Ontstaan per 01-01-1985"
18391,52020,2021JJ00,0.1,5.1,GM0946,Nederweert,Begindatum 02-01-1839
18402,52020,2021JJ00,,,GM0304,Neerijnen,"Opgeheven per 01-01-2019
Ontstaan per 01-01-1978"
18413,52020,2021JJ00,,,GM0412,Niedorp,"Opgeheven per 01-01-2012
Ontstaan per 01-08-1970"
18424,52020,2021JJ00,0.3,7.4,GM0356,Nieuwegein,Ontstaan per 01-07-1971
18435,52020,2021JJ00,0.1,4.2,GM0569,Nieuwkoop,"Gemeentelijke herindeling per 01-01-2007
Begindatum voor 1830"
18446,52020,2021JJ00,,,GM0571,Nieuw-Lekkerland,"Opgeheven per 01-01-2013
Begindatum voor 1830"
18457,52020,2021JJ00,0.1,3.8,GM0267,Nijkerk,"Gemeentelijke herindeling per 01-01-2000
Begindatum voor 1830"
18468,52020,2021JJ00,1.1,12.0,GM0268,Nijmegen,Begindatum voor 1830
18479,52020,2021JJ00,0.6,11.8,GM1930,Nissewaard,Ontstaan per 01-01-2015
18490,52020,2021JJ00,0.2,6.2,GM1970,Noardeast-Fryslân,Ontstaan per 01-01-2019
18501,52020,2021JJ00,0.0,4.9,GM1695,Noord-Beveland,Ontstaan per 01-01-1995
18512,52020,2021JJ00,0.1,6.2,GM1699,Noordenveld,Ontstaan per 01-01-1998
18523,52020,2021JJ00,0.3,8.0,GM0171,Noordoostpolder,"Provinciale wijziging per 01-01-1986
Naamswijziging per 01-07-1962"
18534,52020,2021JJ00,0.1,5.2,GM0575,Noordwijk,"Gemeentelijke herindeling per 01-01-2019
Begindatum voor 1830"
18545,52020,2021JJ00,,,GM0576,Noordwijkerhout,"Opgeheven per 01-01-2019
Begindatum voor 1830"
18556,52020,2021JJ00,0.1,6.0,GM0820,"Nuenen, Gerwen en Nederwetten",Begindatum voor 1830
18567,52020,2021JJ00,0.1,4.7,GM0302,Nunspeet,Ontstaan per 01-01-1972
18578,52020,2021JJ00,,,GM0951,Nuth,"Opgeheven per 01-01-2019
Begindatum 02-01-1839"
18589,52020,2021JJ00,0.1,4.9,GM0579,Oegstgeest,Begindatum voor 1830
18600,52020,2021JJ00,0.0,3.2,GM0823,Oirschot,"Gemeentelijke herindeling per 01-01-1997
Begindatum voor 1830"
18611,52020,2021JJ00,0.1,4.4,GM0824,Oisterwijk,"Gemeentelijke herindeling per 01-01-2021
Gemeentelijke herindeling per 01-01-1997
Begindatum voor 1830"
18622,52020,2021JJ00,0.3,10.6,GM1895,Oldambt,Ontstaan per 01-01-2010
18633,52020,2021JJ00,0.1,4.4,GM0269,Oldebroek,Begindatum voor 1830
18644,52020,2021JJ00,0.2,6.3,GM0173,Oldenzaal,Begindatum voor 1830
18655,52020,2021JJ00,0.1,4.2,GM1773,Olst-Wijhe,Naamswijziging per 26-03-2002
18666,52020,2021JJ00,0.1,5.4,GM0175,Ommen,Begindatum 01-05-1923
18677,52020,2021JJ00,,,GM0881,Onderbanken,"Opgeheven per 01-01-2019
Ontstaan per 01-01-1982"
18688,52020,2021JJ00,0.1,3.9,GM1586,Oost Gelre,Naamswijziging per 19-05-2006
18699,52020,2021JJ00,0.3,8.2,GM0826,Oosterhout,Begindatum voor 1830
18710,52020,2021JJ00,,,GM0580,Oostflakkee,"Opgeheven per 01-01-2013
Ontstaan per 01-01-1966"
18721,52020,2021JJ00,0.1,6.3,GM0085,Ooststellingwerf,Begindatum voor 1830
18732,52020,2021JJ00,0.0,4.5,GM0431,Oostzaan,Begindatum voor 1830
18743,52020,2021JJ00,0.0,3.8,GM0432,Opmeer,Begindatum voor 1830
18754,52020,2021JJ00,0.1,6.2,GM0086,Opsterland,Begindatum voor 1830
18765,52020,2021JJ00,0.5,7.8,GM0828,Oss,"Gemeentelijke herindeling per 01-01-2015
Gemeentelijke herindeling per 01-01-2011
Gemeentelijke herindeling per 01-01-2003
Gemeentelijke herindeling per 01-01-1994
Begindatum voor 1830"
18776,52020,2021JJ00,,,GM0584,Oud-Beijerland,"Opgeheven per 01-01-2019
Begindatum voor 1830"
18787,52020,2021JJ00,0.2,7.9,GM1509,Oude IJsselstreek,Ontstaan per 01-01-2005
18798,52020,2021JJ00,0.0,4.6,GM0437,Ouder-Amstel,Begindatum voor 1830
18809,52020,2021JJ00,,,GM0644,Ouderkerk,"Opgeheven per 01-01-2015
Ontstaan per 01-01-1985"
18820,52020,2021JJ00,0.0,6.7,GM0589,Oudewater,"Provinciale wijziging per 01-09-1970
Begindatum voor 1830"
18831,52020,2021JJ00,0.2,5.0,GM1734,Overbetuwe,Ontstaan per 01-01-2001
18842,52020,2021JJ00,0.1,6.6,GM0590,Papendrecht,Begindatum voor 1830
18853,52020,2021JJ00,0.2,5.4,GM1894,Peel en Maas,Ontstaan per 01-01-2010
18864,52020,2021JJ00,0.1,12.8,GM0765,Pekela,Ontstaan per 01-01-1990
18875,52020,2021JJ00,0.2,4.5,GM1926,Pijnacker-Nootdorp,Ontstaan per 01-01-2002
18886,52020,2021JJ00,0.4,8.6,GM0439,Purmerend,"Gemeentelijke herindeling per 01-01-2022
Begindatum voor 1830"
18897,52020,2021JJ00,0.1,4.2,GM0273,Putten,Begindatum voor 1830
18908,52020,2021JJ00,0.1,4.8,GM0177,Raalte,"Gemeentelijke herindeling per 01-01-2001
Begindatum voor 1830"
18919,52020,2021JJ00,0.1,4.3,GM0703,Reimerswaal,Ontstaan per 01-01-1970
18930,52020,2021JJ00,0.1,6.6,GM0274,Renkum,Begindatum voor 1830
18941,52020,2021JJ00,0.0,1.3,GM0339,Renswoude,Begindatum voor 1830
18952,52020,2021JJ00,0.0,4.0,GM1667,Reusel-De Mierden,Ontstaan per 01-01-1997
18963,52020,2021JJ00,0.3,9.9,GM0275,Rheden,Begindatum voor 1830
18974,52020,2021JJ00,0.1,3.7,GM0340,Rhenen,Begindatum voor 1830
18985,52020,2021JJ00,0.2,9.2,GM0597,Ridderkerk,Begindatum voor 1830
18996,52020,2021JJ00,,,GM0196,Rijnwaarden,"Opgeheven per 01-01-2018
Ontstaan per 01-01-1985"
19007,52020,2021JJ00,,,GM1672,Rijnwoude,"Opgeheven per 01-01-2014
Naamswijziging per 01-01-1993"
19018,52020,2021JJ00,0.1,4.2,GM1742,Rijssen-Holten,Naamswijziging per 15-03-2003
19029,52020,2021JJ00,0.4,14.0,GM0603,Rijswijk (ZH.),Begindatum voor 1830
19040,52020,2021JJ00,0.1,6.4,GM1669,Roerdalen,"Gemeentelijke herindeling per 01-01-2007
Naamswijziging per 01-01-1993"
19051,52020,2021JJ00,0.4,12.2,GM0957,Roermond,"Gemeentelijke herindeling per 01-01-2007
Gemeentelijke herindeling per 01-01-1991
Begindatum 02-01-1839"
19062,52020,2021JJ00,0.1,4.6,GM0736,De Ronde Venen,"Gemeentelijke herindeling per 01-01-2011
Ontstaan per 01-01-1989"
19073,52020,2021JJ00,0.4,9.6,GM1674,Roosendaal,Ontstaan per 01-01-1997
19084,52020,2021JJ00,6.8,18.7,GM0599,Rotterdam,Begindatum voor 1830
19095,52020,2021JJ00,0.0,1.2,GM0277,Rozendaal,Begindatum voor 1830
19106,52020,2021JJ00,0.1,7.5,GM0840,Rucphen,Begindatum voor 1830
19117,52020,2021JJ00,0.1,4.1,GM0441,Schagen,"Gemeentelijke herindeling per 01-01-2013
Begindatum voor 1830"
19128,52020,2021JJ00,,,GM0458,Schermer,"Opgeheven per 01-01-2015
Ontstaan per 01-08-1970"
19139,52020,2021JJ00,0.0,4.0,GM0279,Scherpenzeel,Begindatum voor 1830
19150,52020,2021JJ00,0.6,13.2,GM0606,Schiedam,Begindatum voor 1830
19161,52020,2021JJ00,0.0,,GM0088,Schiermonnikoog,Begindatum voor 1830
19172,52020,2021JJ00,,,GM0844,Schijndel,"Opgeheven per 01-01-2017
Begindatum voor 1830"
19183,52020,2021JJ00,,,GM0962,Schinnen,"Opgeheven per 01-01-2019
Begindatum 02-01-1839"
19194,52020,2021JJ00,,,GM0608,Schoonhoven,"Opgeheven per 01-01-2015
Begindatum voor 1830"
19205,52020,2021JJ00,0.1,6.5,GM1676,Schouwen-Duiveland,Ontstaan per 01-01-1997
19216,52020,2021JJ00,0.0,6.4,GM0965,Simpelveld,Begindatum 02-01-1839
19227,52020,2021JJ00,0.0,3.0,GM1702,Sint Anthonis,"Opgeheven per 01-01-2022
Naamswijziging per 04-07-1995"
19238,52020,2021JJ00,0.1,3.3,GM0845,Sint-Michielsgestel,"Gemeentelijke herindeling per 01-01-1996
Begindatum voor 1830"
19249,52020,2021JJ00,,,GM0846,Sint-Oedenrode,"Opgeheven per 01-01-2017
Begindatum voor 1830"
19260,52020,2021JJ00,0.5,11.0,GM1883,Sittard-Geleen,Ontstaan per 01-01-2001
19271,52020,2021JJ00,,,GM0051,Skarsterlân,"Opgeheven per 01-01-2014
Naamswijziging per 01-03-1985"
19282,52020,2021JJ00,0.1,6.7,GM0610,Sliedrecht,Begindatum voor 1830
19293,52020,2021JJ00,,,GM0040,Slochteren,"Opgeheven per 01-01-2018
Begindatum voor 1830"
19304,52020,2021JJ00,0.1,5.9,GM1714,Sluis,Ontstaan per 01-01-2003
19315,52020,2021JJ00,0.3,8.7,GM0090,Smallingerland,Begindatum voor 1830
19326,52020,2021JJ00,0.2,6.2,GM0342,Soest,Begindatum voor 1830
19337,52020,2021JJ00,0.1,5.9,GM0847,Someren,Begindatum voor 1830
19348,52020,2021JJ00,0.1,5.1,GM0848,Son en Breugel,Begindatum voor 1830
19359,52020,2021JJ00,,,GM0612,Spijkenisse,"Opgeheven per 01-01-2015
Begindatum voor 1830"
19370,52020,2021JJ00,0.2,10.9,GM0037,Stadskanaal,Ontstaan per 01-01-1969
19381,52020,2021JJ00,0.0,2.5,GM0180,Staphorst,Begindatum voor 1830
19392,52020,2021JJ00,0.1,7.9,GM0532,Stede Broec,Ontstaan per 01-01-1979
19403,52020,2021JJ00,0.1,6.4,GM0851,Steenbergen,"Gemeentelijke herindeling per 01-01-1997
Naamswijziging per 25-06-1962"
19414,52020,2021JJ00,0.2,6.4,GM1708,Steenwijkerland,Naamswijziging per 01-01-2003
19425,52020,2021JJ00,0.1,6.2,GM0971,Stein (L.),Begindatum 02-01-1839
19436,52020,2021JJ00,0.2,4.3,GM1904,Stichtse Vecht,Ontstaan per 01-01-2011
19447,52020,2021JJ00,,,GM0617,Strijen,"Opgeheven per 01-01-2019
Begindatum voor 1830"
19458,52020,2021JJ00,0.4,6.6,GM1900,Súdwest-Fryslân,"Gemeentelijke herindeling per 01-01-2018
Ontstaan per 01-01-2011"
19469,52020,2021JJ00,0.3,8.2,GM0715,Terneuzen,"Gemeentelijke herindeling per 01-01-2003
Begindatum voor 1830"
19480,52020,2021JJ00,0.0,2.1,GM0093,Terschelling,"Provinciale wijziging per 01-09-1942
Begindatum voor 1830"
19491,52020,2021JJ00,0.0,6.2,GM0448,Texel,Begindatum voor 1830
19502,52020,2021JJ00,0.1,3.0,GM1525,Teylingen,Ontstaan per 01-01-2006
19513,52020,2021JJ00,0.1,4.5,GM0716,Tholen,"Gemeentelijke herindeling per 01-01-1995
Begindatum voor 1830"
19524,52020,2021JJ00,0.2,8.3,GM0281,Tiel,Begindatum voor 1830
19535,52020,2021JJ00,1.5,11.1,GM0855,Tilburg,"Gemeentelijke herindeling per 01-01-2021
Gemeentelijke herindeling per 01-01-1997
Begindatum voor 1830"
19546,52020,2021JJ00,0.0,2.3,GM0183,Tubbergen,Begindatum voor 1830
19557,52020,2021JJ00,0.2,5.5,GM1700,Twenterand,Naamswijziging per 01-06-2002
19568,52020,2021JJ00,0.1,5.3,GM1730,Tynaarlo,Naamswijziging per 01-12-1999
19579,52020,2021JJ00,0.1,5.6,GM0737,Tytsjerksteradiel,Naamswijziging per 01-01-1989
19590,52020,2021JJ00,,,GM0282,Ubbergen,"Opgeheven per 01-01-2015
Begindatum voor 1830"
19601,52020,2021JJ00,0.2,7.1,GM0856,Uden,"Opgeheven per 01-01-2022
Begindatum voor 1830"
19612,52020,2021JJ00,0.0,3.5,GM0450,Uitgeest,Begindatum voor 1830
19623,52020,2021JJ00,0.2,7.0,GM0451,Uithoorn,Begindatum voor 1830
19634,52020,2021JJ00,0.1,2.6,GM0184,Urk,"Provinciale wijziging per 01-01-1986
Begindatum voor 1830"
19645,52020,2021JJ00,2.2,10.6,GM0344,Utrecht (gemeente),"Gemeentelijke herindeling per 01-01-2001
Begindatum voor 1830"
19656,52020,2021JJ00,0.2,4.8,GM1581,Utrechtse Heuvelrug,Ontstaan per 01-01-2006
19667,52020,2021JJ00,0.0,12.3,GM0981,Vaals,Begindatum 02-01-1839
19678,52020,2021JJ00,0.0,6.1,GM0994,Valkenburg aan de Geul,Ontstaan per 01-01-1982
19689,52020,2021JJ00,0.1,6.9,GM0858,Valkenswaard,Begindatum voor 1830
19700,52020,2021JJ00,0.2,9.8,GM0047,Veendam,Begindatum voor 1830
19711,52020,2021JJ00,0.4,7.5,GM0345,Veenendaal,Begindatum voor 1830
19722,52020,2021JJ00,0.0,3.7,GM0717,Veere,"Gemeentelijke herindeling per 01-01-1997
Begindatum voor 1830"
19733,52020,2021JJ00,,,GM0860,Veghel,"Opgeheven per 01-01-2017
Gemeentelijke herindeling per 01-01-1994
Begindatum voor 1830"
19744,52020,2021JJ00,0.2,5.4,GM0861,Veldhoven,Naamswijziging per 01-05-1921
19755,52020,2021JJ00,0.3,7.5,GM0453,Velsen,Begindatum voor 1830
19766,52020,2021JJ00,0.6,10.7,GM0983,Venlo,"Gemeentelijke herindeling per 01-01-2010
Gemeentelijke herindeling per 01-01-2001
Begindatum 02-01-1839"
19777,52020,2021JJ00,0.2,7.4,GM0984,Venray,Begindatum 02-01-1839
19788,52020,2021JJ00,,,GM0620,Vianen,"Opgeheven per 01-01-2019
Provinciale wijziging per 01-01-2002
Begindatum voor 1830"
19799,52020,2021JJ00,0.2,6.1,GM1961,Vijfheerenlanden,"Provinciale wijziging per 01-01-2019
Ontstaan per 01-01-2019"
19810,52020,2021JJ00,0.6,13.0,GM0622,Vlaardingen,Begindatum voor 1830
19821,52020,2021JJ00,,,GM0048,Vlagtwedde,"Opgeheven per 01-01-2018
Begindatum voor 1830"
19832,52020,2021JJ00,0.0,,GM0096,Vlieland,"Provinciale wijziging per 01-09-1942
Begindatum voor 1830"
19843,52020,2021JJ00,0.3,11.2,GM0718,Vlissingen,Begindatum voor 1830
19854,52020,2021JJ00,,,GM0623,Vlist,"Opgeheven per 01-01-2015
Begindatum voor 1830"
19865,52020,2021JJ00,0.1,8.0,GM0986,Voerendaal,Begindatum 02-01-1839
19876,52020,2021JJ00,0.1,5.4,GM0626,Voorschoten,Begindatum voor 1830
19887,52020,2021JJ00,0.0,2.9,GM0285,Voorst,Begindatum voor 1830
19898,52020,2021JJ00,0.1,4.0,GM0865,Vught,"Gemeentelijke herindeling per 01-01-2021
Begindatum voor 1830"
19909,52020,2021JJ00,0.2,6.8,GM1949,Waadhoeke,Ontstaan per 01-01-2018
19920,52020,2021JJ00,0.1,5.4,GM0866,Waalre,Begindatum voor 1830
19931,52020,2021JJ00,0.2,6.1,GM0867,Waalwijk,"Gemeentelijke herindeling per 01-01-1997
Begindatum voor 1830"
19942,52020,2021JJ00,0.1,6.2,GM0627,Waddinxveen,Begindatum 01-07-1870
19953,52020,2021JJ00,0.2,7.8,GM0289,Wageningen,Begindatum voor 1830
19964,52020,2021JJ00,0.1,6.6,GM0629,Wassenaar,Begindatum voor 1830
19975,52020,2021JJ00,0.1,5.3,GM0852,Waterland,Ontstaan per 01-01-1991
19986,52020,2021JJ00,0.2,8.0,GM0988,Weert,"Gemeentelijke herindeling per 01-01-1998
Begindatum 02-01-1839"
19997,52020,2021JJ00,0.1,7.8,GM0457,Weesp,"Opgeheven per 24-03-2022
Begindatum voor 1830"
20008,52020,2021JJ00,,,GM0870,Werkendam,"Opgeheven per 01-01-2019
Gemeentelijke herindeling per 01-01-1997
Begindatum voor 1830"
20019,52020,2021JJ00,0.2,4.1,GM1960,West Betuwe,Ontstaan per 01-01-2019
20030,52020,2021JJ00,0.1,5.2,GM0668,West Maas en Waal,Naamswijziging per 01-07-1985
20041,52020,2021JJ00,0.2,4.7,GM1969,Westerkwartier,Ontstaan per 01-01-2019
20052,52020,2021JJ00,0.1,5.1,GM1701,Westerveld,Ontstaan per 01-01-1998
20063,52020,2021JJ00,0.1,10.4,GM0293,Westervoort,Begindatum voor 1830
20074,52020,2021JJ00,0.1,10.2,GM1950,Westerwolde,Ontstaan per 01-01-2018
20085,52020,2021JJ00,0.4,5.3,GM1783,Westland,Ontstaan per 01-01-2004
20096,52020,2021JJ00,0.1,6.1,GM0098,Weststellingwerf,Begindatum voor 1830
20107,52020,2021JJ00,0.0,5.3,GM0614,Westvoorne,"Opgeheven per 01-01-2023
Ontstaan per 01-01-1980"
20118,52020,2021JJ00,0.1,3.6,GM0189,Wierden,Begindatum voor 1830
20129,52020,2021JJ00,,,GM0462,Wieringen,"Opgeheven per 01-01-2012
Begindatum voor 1830"
20140,52020,2021JJ00,,,GM0463,Wieringermeer,"Opgeheven per 01-01-2012
Ontstaan per 01-01-1938"
20151,52020,2021JJ00,0.2,6.5,GM0296,Wijchen,Begindatum voor 1830
20162,52020,2021JJ00,0.1,4.0,GM1696,Wijdemeren,Ontstaan per 01-01-2002
20173,52020,2021JJ00,0.1,4.8,GM0352,Wijk bij Duurstede,"Gemeentelijke herindeling per 01-01-1996
Begindatum voor 1830"
20184,52020,2021JJ00,,,GM0053,Winsum,"Opgeheven per 01-01-2019
Begindatum voor 1830"
20195,52020,2021JJ00,0.1,4.9,GM0294,Winterswijk,Begindatum voor 1830
20206,52020,2021JJ00,0.1,7.1,GM0873,Woensdrecht,"Gemeentelijke herindeling per 01-01-1997
Begindatum voor 1830"
20217,52020,2021JJ00,0.2,5.4,GM0632,Woerden,"Gemeentelijke herindeling per 01-01-2001
Provinciale wijziging per 01-01-1989
Begindatum voor 1830"
20228,52020,2021JJ00,0.1,4.0,GM1690,De Wolden,Ontstaan per 01-01-1998
20239,52020,2021JJ00,0.1,6.9,GM0880,Wormerland,Ontstaan per 01-01-1991
20250,52020,2021JJ00,0.0,4.0,GM0351,Woudenberg,Begindatum voor 1830
20261,52020,2021JJ00,,,GM0874,Woudrichem,"Opgeheven per 01-01-2019
Begindatum voor 1830"
20272,52020,2021JJ00,1.0,10.2,GM0479,Zaanstad,Ontstaan per 01-01-1974
20283,52020,2021JJ00,0.1,4.7,GM0297,Zaltbommel,"Gemeentelijke herindeling per 01-01-1999
Begindatum voor 1830"
20294,52020,2021JJ00,0.1,9.4,GM0473,Zandvoort,Begindatum voor 1830
20305,52020,2021JJ00,,,GM0707,Zederik,"Opgeheven per 01-01-2019
Provinciale wijziging per 01-01-2019
Ontstaan per 01-01-1986"
20316,52020,2021JJ00,,,GM0478,Zeevang,"Opgeheven per 01-01-2016
Ontstaan per 01-08-1970"
20327,52020,2021JJ00,0.1,4.5,GM0050,Zeewolde,Ontstaan per 01-01-1984
20338,52020,2021JJ00,0.3,7.6,GM0355,Zeist,Begindatum voor 1830
20349,52020,2021JJ00,0.2,7.0,GM0299,Zevenaar,"Gemeentelijke herindeling per 01-01-2018
Gemeentelijke herindeling per 01-01-2005
Begindatum voor 1830"
20360,52020,2021JJ00,,,GM0476,Zijpe,"Opgeheven per 01-01-2013
Begindatum voor 1830"
20371,52020,2021JJ00,0.9,10.9,GM0637,Zoetermeer,Begindatum voor 1830
20382,52020,2021JJ00,0.0,3.9,GM0638,Zoeterwoude,Begindatum voor 1830
20393,52020,2021JJ00,,,GM0056,Zuidhorn,"Opgeheven per 01-01-2019
Begindatum voor 1830"
20404,52020,2021JJ00,0.2,5.7,GM1892,Zuidplas,Ontstaan per 01-01-2010
20415,52020,2021JJ00,0.1,7.3,GM0879,Zundert,"Gemeentelijke herindeling per 01-01-1997
Begindatum voor 1830"
20426,52020,2021JJ00,0.3,8.0,GM0301,Zutphen,"Gemeentelijke herindeling per 01-01-2005
Begindatum voor 1830"
20437,52020,2021JJ00,0.1,3.1,GM1896,Zwartewaterland,Ontstaan per 01-01-2001
20448,52020,2021JJ00,0.4,12.7,GM0642,Zwijndrecht,"Gemeentelijke herindeling per 01-01-2003
Begindatum voor 1830"
20459,52020,2021JJ00,0.7,7.9,GM0193,Zwolle,Begindatum voor 1830
